1718|at||Klagenfurt||Verdi|18131010|19010127|it|m|La traviata|it|~|20170914|14|!|
1718|at||Klosterneuburg||Verdi|18131010|19010127|it|m|La traviata|it|~|20180707|11|!|
1718|at||Langenlois||Zeller,C|1842|1898|at|m|Der Vogelhandler|at|~L|20180720|7||
1718|at||Linz||Berlioz|18031211|18690308|fr|m|La Damnation de Faust|fr|~|20180203|15|!|
1718|at||Linz||Britten|19131122|19761204|uk|m|Death in Venice|uk|~|20180519|8|!|
1718|at||Linz||Broder|19610120||de|m|Unverhofftes Wiedersehen|de|~|20170916|1||
1718|at||Linz||Broder|19610120||de|m|Unverhofftes Wiedersehen|de|~|20180225|8|!|
1718|at||Linz||Cavalli|1602|1676|it|m|La Rosinda|it|~|20170916|8|!|
1718|at||Linz||Humperdinck|1854|1921|de|m|Hansel und Gretel|de|~C|20171221|5||
1718|at||Linz||Krasa|1899|1944|de|m|Brundibar|de|~C|20180331|14|!|
1718|at||Linz||Mozart|17560127|17911205|at|m|Cosi fan tutte|it|~|20180610|10|!|
1718|at||Linz||Mozart|17560127|17911205|at|m|Die Entfuhrung aus dem Serail|de|~|20171010|1||
1718|at||Linz||Strauss,J|1825|1899|at|m|Eine Nacht in Venedig|at|~L|20171202|21|!|
1718|at||Linz||Strauss,R|1864|1949|de|m|Die Frau ohne Schatten|de|~|20170930|14|!|
1718|at||Linz||Tchaikovsky,P|1840|1893|ru|m|Eugene Onegin|ru|~|20180414|13|!|
1718|at||Linz||Tchaikovsky,P|1840|1893|ru|m|Iolanta|ru|~B|20171002|1|c|
1718|at||Linz||Verdi|18131010|19010127|it|m|Rigoletto|it|~|20171104|18|!|
1718|at||Moerbisch||Kalman,E|18821024|19531030|hu|m|Grafin Mariza|hu|~L|20180712|21||
1718|at||Retz||Hasse|1699|1783|de|m|I pellegrini||~O|20180705|6||
1718|at||Salzburg||Bach,JS|16850321|17500728|de|m|Johannes-Passion||~O|20180329|1||
1718|at||Salzburg||Bizet|18381025|18750603|fr|m|Les Pecheurs de perles|fr|~|20180823|2|c|
1718|at||Salzburg||Einem|19180124|19960712|at|m|Der Prozess|at|~|20180814|1|c|
1718|at||Salzburg||Gregoretti|1961||it|m|La fugitiva|it|~C|20180525|6||
1718|at||Salzburg||Henze|19260701|20121027|de|m|The Bassarids|de|~|20180816|4|!|
1718|at||Salzburg||Hindemith|1895|1963|de|m|Cardillac|de|~|20180421|6|!|
1718|at||Salzburg||Maderna|19200421|19731113|it|m|Satyricon|it|~B|20180325|3|!|
1718|at||Salzburg||Monteverdi|1567|1643|it|m|L'incoronazione di Poppea|it|~|20180810|6|!|
1718|at||Salzburg||Mozart|17560127|17911205|at|m|Die Entfuhrung aus dem Serail|de|~|20180126|3|!|
1718|at||Salzburg||Mozart|17560127|17911205|at|m|Die Zauberflote (reduction)|it|~C|20180727|8|!|
1718|at||Salzburg||Mozart|17560127|17911205|at|m|Die Zauberflote|de|~|20180727|7|!|
1718|at||Salzburg||Mozart|17560127|17911205|at|m|Le nozze di Figaro|it|~|20180120|14|!|
1718|at||Salzburg||Offenbach|1819|1880|fr|m|La Perichole|frde|~L|20180519|1|c|
1718|at||Salzburg||Offenbach|1819|1880|fr|m|Les contes d'Hoffmann|frde|~|20170923|19|!|
1718|at||Salzburg||Puccini|18581222|19241129|it|m|Tosca|it|~|20180324|2|!|
1718|at||Salzburg||Rossini|17920229|18681113|it|m|L'italiana in Algeri|it|~|20180518|2|!|
1718|at||Salzburg||Rossini|17920229|18681113|it|m|L'italiana in Algeri|it|~|20180808|5||
1718|at||Salzburg||Strauss,R|1864|1949|de|m|Salome|de|~|20180728|7|!|
1718|at||Salzburg||Stravinsky|1882|1971|ru|m|Oedipus rex|ru|~|20171025|8|!|
1718|at||Salzburg||Tchaikovsky,P|1840|1893|ru|m|Pikovaya Dama|ru|~|20180805|6|!|
1718|at||St Pölten||Offenbach|1819|1880|fr|m|La belle Helene|frde|~L|20170923|2||
1718|at||St Pölten||Raymond|1900|1954|at|m|Maske in Blau|at|~L|20180321|1||
1718|at||Wien||Beethoven|1770|1827|de|m|Egmont|de|~|20171215|1||
1718|at||Wien||Beethoven|1770|1827|de|m|Fidelio|de|~|20180319|1|c|
1718|at||Wien||Beethoven|1770|1827|de|m|Fidelio|de|~|20180421|3||
1718|at||Wien||Beethoven|1770|1827|de|m|Leonore|de|~|20171024|1|c|
1718|at||Wien||Bellini|18011103|18350923|it|m|I puritani|it|~|20180104|3||
1718|at||Wien||Benatzky|18840605|19571016|at|m|Axel an der Himmelstur|at|~L|20171226|8||
1718|at||Wien||Berg|18850209|19351224|at|m|Lulu|at|~|20171203|5|!|
1718|at||Wien||Berg|18850209|19351224|at|m|Wozzeck|at|~|20171015|6|!|
1718|at||Wien||Berlioz|18031211|18690308|fr|m|Romeo et Juliette|fr|~|20171207|7||
1718|at||Wien||Bernstein|19180825|19901014|us|m|A Quiet Place|us|~|20180322|6|!|
1718|at||Wien||Bizet|18381025|18750603|fr|m|Carmen|fr|~|20180123|3||
1718|at||Wien||Britten|19131122|19761204|uk|m|A Midsummer Night's Dream|uk|~|20180415|6|!|
1718|at||Wien||Bryars|19430116||uk|m|Marilyn forever|uk|~|20180414|9||
1718|at||Wien||Cage|19120905|19920812|us|m|A House Full of Music|us|~|20171022|2||
1718|at||Wien||Catalani|1854|1893|it|m|La Wally|it|~|20180617|5||
1718|at||Wien||Cilea|1866|1950|it|m|Adriana Lecouvreur|it|~|20171109|4||
1718|at||Wien||Debussy|1862|1918|fr|m|Pelleas et Melisande|fr|~|20171012|4||
1718|at||Wien||Debussy|1862|1918|fr|m|Pelleas et Melisande|fr|~|20180212|8|!|
1718|at||Wien||Donizetti|17971129|18480408|it|m|Don Pasquale|it|~|20171024|11|!|
1718|at||Wien||Donizetti|17971129|18480408|it|m|Don Pasquale|it|~|20171127|7||
